%# iteration evaluations sigma axisratio fitness_of(bestever best median worst) mindii idxminSD minSD idxmaxSD maxSD (randomSeed=1258342175428, Sun Nov 15 21:29:35 CST 2009)

1 10 0.7945357750376778 1.0 18943.5194 18943.5194 21689.5831 28816.8012 1.0 2 0.8010538222020631 3 0.7843764667345232
54 540 0.4050147993924519 2.119800802969154 16722.6264 16821.3623 17040.9747 17492.8646 0.6121524711483525 4 0.4635640912891256 9 0.28644202405768593
2 20 0.8265008560141668 1.0986056267327582 18819.6177 18819.6177 20297.5504 22649.0498 0.9836344012096953 5 0.847222389027886 7 0.8076857876835066
55 550 0.3733285880669049 2.1450049215136264 16722.6264 16850.4611 16916.8702 17040.9369 0.6055778837778233 4 0.427896943778722 1 0.26086214665457225
3 30 0.814720571804321 1.1449695913391982 18819.6177 18983.5561 19482.4197 22561.7286 0.9676463939684128 5 0.829123641638936 7 0.7887835679813704
56 560 0.37140093447244443 2.164368325395758 16722.6264 16800.341 16860.8398 17125.5375 0.6004165155437141 4 0.42478215790356944 1 0.25652599902570583
4 40 0.8536197157231777 1.176139803553058 18807.1071 18807.1071 19534.2943 22566.2347 0.9537193836356554 5 0.8733429856021862 7 0.824084289356575
57 570 0.42017907051380704 2.183947969392739 16686.9776 16686.9776 16884.0085 17589.3723 0.5932664265310073 4 0.48721120208814966 1 0.2999756741560475
5 50 0.9307794721479953 1.2270956522638405 18181.6712 18181.6712 19070.2764 19793.0759 0.9388043204050367 8 0.9545849457682334 7 0.892792216983689
6 60 0.99720400971871 1.2856126358253837 18181.6712 18848.7866 19213.6818 20366.3611 0.9249464519494622 8 1.036607795214712 1 0.9501866788177672
58 580 0.4461990553417096 2.15671979438243 16686.9776 16710.4852 16933.4948 17227.6999 0.6013978761444955 4 0.5159184071886508 1 0.31513534691227785
7 70 1.0638811712634975 1.3260211564136712 18181.6712 18905.426 19345.6879 20393.3956 0.9120341411239603 8 1.119070747920979 1 1.0012742667132528
59 590 0.4412667566847561 2.105972746657554 16686.9776 16816.083 17032.6757 17546.6847 0.6120854114423194 4 0.5053278388375106 1 0.3155563683787457
8 80 1.192739241632353 1.3816290705876455 18181.6712 18695.794 18972.4695 20298.8764 0.9016039125838087 9 1.2743365908660444 1 1.112541618059595
60 600 0.436873699776353 2.1139679451586257 16686.9776 16698.2668 16983.2296 17290.9389 0.6060345500396559 4 0.504650356062272 1 0.31008949023324145
9 90 1.2852727652398983 1.5191775560554892 18181.6712 18476.8273 19197.464 19681.9059 0.8905514270263393 4 1.399321099413748 1 1.1823574588419457
61 610 0.3979791447757041 2.1339492641081432 16686.9776 16741.7804 16959.4417 17388.4601 0.6044324153633286 4 0.4581437310005261 1 0.27941691971580207
10 100 1.4354390801389305 1.5649652880025524 17997.494 17997.494 19006.5307 19537.4055 0.8875513356151629 4 1.6022691186351317 1 1.3017032480650876
62 620 0.37136227556955137 2.1488970347567977 16672.7559 16672.7559 17046.2436 17469.9967 0.5982901707908037 4 0.42392738822668735 1 0.25809920953804216
11 110 1.3443399873714663 1.6227569661731072 17997.494 18326.645 18752.9872 19716.0561 0.875237846208606 4 1.4940979556023382 1 1.2022167411716802
63 630 0.335094360397741 2.161990099351643 16628.3167 16628.3167 16914.7251 17392.477 0.5905670209655033 4 0.3803660972300126 1 0.23010851295409818
12 120 1.3382657281039947 1.6455753375184845 17997.494 18314.7475 19054.9091 19630.6019 0.8691210236618091 9 1.4891709458467062 1 1.1813209782739986
64 640 0.3115909065809879 2.1638506795576355 16628.3167 16689.8272 16890.8989 17227.3016 0.5887483793973267 4 0.353853298372309 1 0.2138404652596437
13 130 1.3053126127567325 1.6528659883320744 17997.494 18378.0635 19119.9699 24686.0671 0.85951776794944 9 1.4636727275995887 1 1.1393215814163287
65 650 0.3019165477381199 2.1996929788205226 16628.3167 16758.4654 16834.6586 17118.1495 0.5805820020740889 4 0.34081753758256567 1 0.21168266157650045
14 140 1.1630952057896167 1.667157812602236 17995.4683 17995.4683 19081.3377 20385.1889 0.8466110762852771 9 1.2974291364341242 1 1.0178923469277594
66 660 0.30377779223604195 2.2405769559379634 16628.3167 16642.9911 16767.2848 17099.8266 0.5731340192244597 4 0.33893132343600013 1 0.21347104298853178
15 150 1.1045419413130255 1.6484708688395513 17739.1859 17739.1859 18765.2129 19792.5763 0.8445893366340251 9 1.2205496661706068 1 0.9675958566703314
67 670 0.2797809195636284 2.2455300157248113 16628.3167 16698.7998 16855.0114 17360.2775 0.5639100022502375 6 0.3095544122617673 1 0.19505885148064514
16 160 1.1052393816504829 1.6692566050142845 17175.0059 17175.0059 18200.613 18854.8739 0.8368291886605462 4 1.2622873294766053 1 0.9588596295190768
68 680 0.26866085176327575 2.2316831622029274 16596.0903 16596.0903 16836.9269 16966.3504 0.5628300292952825 6 0.2987172420158547 1 0.18555698330057388
17 170 1.064478927940756 1.7069659441763008 17175.0059 17203.9551 18109.8629 19177.4318 0.82590691657335 4 1.2259332376314072 1 0.9246052632579668
69 690 0.25823869539738337 2.2083307961544896 16596.0903 16669.5857 16701.8785 16966.7728 0.5625390493304545 6 0.28581145154856 1 0.17642209128364722
